Hierarchy Level	Metric Name	Metric Value
0	Elapsed Time	8.762636
1	SP GFLOPS	0.490721
1	DP GFLOPS	0.045648
1	x87 GFLOPS	0.0
1	CPI Rate	0.976462
1	Average CPU Frequency	3599867696.335267
1	Total Thread Count	1
0	Effective Physical Core Utilization	2.2% (0.984 out of 44)
1	Effective Logical Core Utilization	1.1% (0.984 out of 88)
0	Memory Bound	32.2
1	Cache Bound	45.4
1	DRAM Bound	0.0
2	DRAM Bandwidth Bound	0.0
1	NUMA: % of Remote Accesses	0.0
1	Bandwidth Utilization	
1	Bandwidth Domain	Platform Maximum	Observed Maximum	Average	% of Elapsed Time with High BW Utilization(%)
1	DRAM, GB/sec	140.000000	7.100000	0.095862	0.0
1	DRAM Single-Package, GB/sec	70.000000	7.000000	0.116403	0.0
1	QPI Outgoing, GB/sec	68.000000	3.900000	0.054778	0.0
0	Vectorization	0.0
1	Instruction Mix	
2	SP FLOPs	14.3
3	Packed	0.0
4	128-bit	0.0
4	256-bit	0.0
3	Scalar	100.0
2	DP FLOPs	1.3
3	Packed	0.0
4	128-bit	0.0
4	256-bit	0.0
3	Scalar	100.0
2	x87 FLOPs	0.0
2	Non-FP	84.4
1	FP Arith/Mem Rd Instr. Ratio	0.462358
1	FP Arith/Mem Wr Instr. Ratio	2.410188
0	Collection and Platform Info	
1	Application Command Line	/scratch/tsgoncalves/perf-analysis/stage2/src/gapbs/pr "-f" "./data/web-Google/web-Google.el" "-i" "500" "-t" "1e-6" 
1	Operating System	4.19.0-25-amd64 10.13
1	Computer Name	blaise
1	Result Size	16589848
1	Collection start time	00:12:19 03/10/2025 UTC
1	Collection stop time	00:12:28 03/10/2025 UTC
1	Collector Type	Driverless Perf per-process sampling
1	CPU	
2	Name	Intel(R) Xeon(R) Processor code named Broadwell
2	Frequency	2199990042
2	Logical CPU Count	88
2	Max DRAM Single-Package Bandwidth	70000000000.000000
